,dice,aji,0,1,average_dice,average_aji,average_map,average_map50
test_10_000.png,0.24568031772071847,0.20187793427230047,0.14488580580747148,0.2757753926653169,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_001.png,0.29263822421093716,0.31770544142143253,0.190246631325094,0.46830589772141995,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_002.png,0.3011936167419756,0.2572130141190915,0.03450507583078928,0.08437924674820423,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_003.png,0.3721327084498123,0.27542750628089796,0.16569485443722862,0.29401327229497143,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_004.png,0.43631351042932665,0.31920496050284547,0.16674990026475175,0.28197088939663195,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_005.png,0.42852976838474777,0.3622608478179317,0.185352002017698,0.31800563163405327,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_006.png,0.4049529124461552,0.3595920594283796,0.20535111173656065,0.40642709577663444,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_007.png,0.3344876601477301,0.3568798351407047,0.2303673507163112,0.4343870151825085,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_008.png,0.35262937115935794,0.35380441887828473,0.24231016963025065,0.39273481957803597,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_009.png,0.37751074983431004,0.3944233892799134,0.2576975710331477,0.4160523006295644,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_010.png,0.4174043394490082,0.41651480176568256,0.27939063471564546,0.4628832448462238,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_011.png,0.4387233344696901,0.36113386113386114,0.2781139039974831,0.4344764214794562,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_012.png,0.2974613495633672,0.277236846146758,0.10548995655301022,0.1891109488816628,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_013.png,0.3942272970601773,0.49927358764683905,0.234720699304684,0.4141195573191404,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_014.png,0.4233988736507861,0.5148009219505582,0.31240675732772155,0.5861929057527804,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_015.png,0.5248193211869945,0.5379137609272173,0.33515892934877817,0.6524861648182767,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_016.png,0.6296572898384023,0.5328132387706855,0.3531706207681746,0.6392722605593892,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_017.png,0.5045092184969604,0.5553581022440799,0.32875360659115516,0.5660549463226023,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_018.png,0.5456738420211797,0.5966109154929577,0.33515470150934396,0.6098994242635232,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_019.png,0.4615543426307236,0.6088793208497502,0.3353143011556857,0.5424365170033486,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_020.png,0.4515983218616022,0.5432104178541676,0.2667578747200019,0.41724631594272094,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_021.png,0.4774813416749167,0.5967889661117397,0.25803975089477593,0.3935991044308954,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_022.png,0.47563389872704526,0.6127746499925265,0.3209339594457674,0.5744342968779637,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
test_10_023.png,0.4579631931531704,0.4803912392362411,0.3352471589869985,0.5634594761997207,0.5563474727885793,0.45341735609538614,0.182132494621643,0.36361727401592925
