,map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq,img_names
689,0.6019802093505859,0.2468646764755249,0.9090909090909091,0.5789473684210527,0.5242072137338354,0.4623612628673299,0.4623612628673299,0.6666666666666666,0.789593384966076,0.526395589977384,TCGA-VP-A87E-01Z-00-DX1_5_005
690,0.8285328149795532,0.7983797788619995,1.0,0.8936170212765957,0.7575085790410426,0.7530655391120508,0.8163412396802516,0.8571428571428571,0.8730085200280484,0.7482930171668986,TCGA-VP-A87E-01Z-00-DX1_5_006
691,0.9279343485832214,0.874781608581543,1.0,0.8292682926829268,0.8698589140286508,0.6773054371002132,0.6773054371002132,0.8095238095238095,0.863550958934791,0.6990650619948308,TCGA-VP-A87E-01Z-00-DX1_5_007
692,0.4669966697692871,0.4669966697692871,0.9285714285714286,0.7777777777777778,0.8126165443042008,0.7999524073927183,0.7999524073927183,0.8421052631578947,0.8790764484840654,0.7402749039865814,TCGA-VP-A87E-01Z-00-DX1_5_008
693,0.4113036096096039,0.4113036096096039,0.8571428571428571,0.8484848484848485,0.7279561613727659,0.4002598077422707,0.4002598077422707,0.6470588235294118,0.8538299046556029,0.5524781736006843,TCGA-VP-A87E-01Z-00-DX1_5_009
694,0.4260961711406708,0.4260961711406708,1.0,0.8125,0.5140508077042087,0.5788937409024745,0.5788937409024745,0.7878787878787878,0.8460493757957442,0.666584356687556,TCGA-VP-A87E-01Z-00-DX1_5_010
695,0.4969866871833801,0.47137323021888733,0.9565217391304348,0.8518518518518519,0.50188496523187,0.5170339051955444,0.5170339051955444,0.8214285714285714,0.8303405599745738,0.6820654599791142,TCGA-VP-A87E-01Z-00-DX1_5_011
696,0.5015584826469421,0.2632013261318207,0.8571428571428571,0.6829268292682927,0.6391845570702154,0.3488774601918702,0.34144974784779175,0.6511627906976745,0.7806632252486826,0.5083388443479794,TCGA-VP-A87E-01Z-00-DX1_5_012
697,0.6196369528770447,0.2632013261318207,0.8571428571428571,0.6666666666666666,0.6156265637066399,0.5341891537856955,0.5341891537856955,0.7441860465116279,0.8098188976888325,0.6026559238614567,TCGA-VP-A87E-01Z-00-DX1_5_013
698,0.6138613820075989,0.6138613820075989,1.0,0.8636363636363636,0.9312377209826845,0.699027298399749,0.699027298399749,0.8636363636363636,0.8673837785472902,0.7491041723817506,TCGA-VP-A87E-01Z-00-DX1_5_014
699,0.5952115654945374,0.5438668727874756,0.9615384615384616,0.8666666666666667,0.6482764951427852,0.6716692486444616,0.7014011836714047,0.8064516129032258,0.8173527681088888,0.6591554581523297,TCGA-VP-A87E-01Z-00-DX1_5_015
700,0.4108910858631134,0.3861386179924011,1.0,0.8648648648648649,0.6624036857310984,0.7324885603660682,0.7324885603660682,0.7894736842105263,0.8267575752692274,0.6527033488967585,TCGA-VP-A87E-01Z-00-DX1_5_016
701,0.9108911156654358,0.8613861203193665,1.0,0.9333333333333333,0.843611419039509,0.8601032604851828,0.8601032604851828,0.9130434782608695,0.8635088959936182,0.7884211659072166,TCGA-VP-A87E-01Z-00-DX1_5_017
702,1.0,0.9108911156654358,1.0,0.96,0.7922622856985803,0.8518745218056618,0.8518745218056618,0.9230769230769231,0.8482718053189453,0.7830201279867188,TCGA-VP-A87E-01Z-00-DX1_5_018
703,0.5,0.4260961711406708,1.0,0.9375,0.8386953823965836,0.783756851021425,0.783756851021425,0.8823529411764706,0.840131903376981,0.7412928559208656,TCGA-VP-A87E-01Z-00-DX1_5_019
704,0.45874589681625366,0.45874589681625366,0.9333333333333333,0.8571428571428571,0.9046713167985272,0.6539842615937046,0.6539842615937046,0.8108108108108109,0.8478794139190693,0.6874697950695157,TCGA-VP-A87E-01Z-00-DX1_5_020
705,0.49646395444869995,0.47053277492523193,0.9090909090909091,0.9361702127659575,0.7655092443224406,0.6946511219169255,0.6946511219169255,0.8333333333333334,0.8501643821920538,0.7084703184933782,TCGA-VP-A87E-01Z-00-DX1_5_021
706,0.5859186053276062,0.5495049953460693,1.0,0.6666666666666666,0.25069360611378644,0.33938914271324244,0.34113603473227205,0.6122448979591837,0.8426540545807348,0.5159106456616744,TCGA-VP-A87E-01Z-00-DX1_5_022
707,0.49188119173049927,0.4505811631679535,0.8846153846153846,0.896551724137931,0.6234729669672323,0.6645053807015174,0.6645053807015174,0.847457627118644,0.8565624670139339,0.7259003957745203,TCGA-VP-A87E-01Z-00-DX1_5_023
708,0.406660258769989,0.33271917700767517,1.0,0.8260869565217391,0.7675959944972409,0.7789643066120538,0.7789643066120538,0.8085106382978723,0.825294495893741,0.6672593796587694,TCGA-VP-A87E-01Z-00-DX1_5_024
709,0.44059404730796814,0.44059404730796814,1.0,0.8823529411764706,0.6914501029137454,0.5687352208091008,0.5687352208091008,0.8571428571428571,0.8669327493107565,0.7430852136949341,TCGA-VP-A87E-01Z-00-DX1_5_025
710,0.45775023102760315,0.4183357059955597,1.0,0.7441860465116279,0.3593068717461859,0.37126196172248804,0.37126196172248804,0.7272727272727273,0.843765826579263,0.6136478738758276,TCGA-VP-A87E-01Z-00-DX1_5_026
711,0.4639851748943329,0.32756319642066956,1.0,0.75,0.6345383943699907,0.45620549560962825,0.4549575833744782,0.84,0.8077624717122976,0.67852047623833,TCGA-VP-A87E-01Z-00-DX1_5_027
712,0.5950495004653931,0.5623762607574463,1.0,0.5555555555555556,0.19422476026081,0.24253987898789878,0.24253987898789878,0.5405405405405406,0.8639156605143301,0.46698143811585413,TCGA-VP-A87E-01Z-00-DX1_5_028
713,0.5170516967773438,0.46204620599746704,0.8181818181818182,0.5945945945945946,0.203958451757491,0.24138166894664842,0.24138166894664842,0.631578947368421,0.7883799227673507,0.4979241617478004,TCGA-VP-A87E-01Z-00-DX1_5_029
714,0.5643826127052307,0.5643826127052307,1.0,0.5142857142857142,0.08136827767380542,0.14512067654884075,0.14613818704346784,0.5714285714285714,0.8362582816810276,0.4778618752463014,TCGA-VP-A87E-01Z-00-DX1_5_030
715,0.4179042875766754,0.34653469920158386,1.0,0.7272727272727273,0.3883847549778724,0.29424145933401696,0.29424145933401696,0.6857142857142857,0.8233242889134744,0.5645652266835254,TCGA-VP-A87E-01Z-00-DX1_5_031
