,map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq,img_names
63,0.16046938300132751,0.01567656733095646,0.7692307692307693,0.6666666666666666,0.4155803162647776,0.25889546351084813,0.3546650257672487,0.4,0.6868694758837708,0.2747477903535083,test_12_015
64,0.0,0.0,0.0,0.3333333333333333,0.15999999872,0.021691973969631236,0.021691973969631236,0.0,0.0,0.0,test_13_000
65,0.06478195637464523,0.01361149176955223,0.5333333333333333,0.6428571428571429,0.3942284176867582,0.24430946291560102,0.24066165005762322,0.24285714285714285,0.6963653066161846,0.16911728874964482,test_13_001
66,0.10295439511537552,0.02875330299139023,0.6,0.7446808510638298,0.4555072369554259,0.2886969042476602,0.29206335083192453,0.30851063829787234,0.71122305375961,0.21941987828753926,test_13_002
67,0.0,0.0,0.0,0.5714285714285714,0.6137931027427665,0.24272727272727274,0.24272727272727274,0.375,0.6218173407074437,0.23318150276529137,test_13_003
68,0.042563922703266144,0.003225984750315547,0.5977011494252874,0.71900826446281,0.4193478260755612,0.28175188299525766,0.2762560844814784,0.2066115702479339,0.6798594899030703,0.14046683675683272,test_13_004
69,0.11372174322605133,0.016876237466931343,0.6132075471698113,0.7361111111111112,0.5464618483917324,0.4424132677991435,0.4592216044479746,0.4513888888888889,0.6821830638280407,0.30792985520015725,test_13_005
70,0.034428443759679794,0.007013201713562012,0.2631578947368421,0.7037037037037037,0.348268839053205,0.21995600879824034,0.22044584553028598,0.14545454545454545,0.603342756485228,0.08775894639785134,test_13_006
71,0.12075255066156387,0.003254462033510208,0.5487804878048781,0.6978723404255319,0.4762162308208384,0.2942861183791811,0.3093062742561449,0.30638297872340425,0.6475851538343039,0.198409068408808,test_13_007
72,0.1372893750667572,0.030103901401162148,0.6030534351145038,0.7797619047619048,0.4976191189168097,0.409309462915601,0.4361149432034988,0.4107142857142857,0.7120050815804926,0.29243065850627376,test_13_008
73,0.06011315807700157,0.030718456953763962,0.7692307692307693,0.6842105263157895,0.5528601376002216,0.28629792583280955,0.3040994623655914,0.3076923076923077,0.6933856374538874,0.21334942690888845,test_13_009
74,0.08449675142765045,0.00190019013825804,0.4,0.6428571428571429,0.4511247275383014,0.30118143941555847,0.29436968197453384,0.2857142857142857,0.6638743838086969,0.1896783953739134,test_13_010
75,0.10114271193742752,0.02350972592830658,0.5,0.7524752475247525,0.46261913942860944,0.2908829863603733,0.29451840250587313,0.31527093596059114,0.6938192819069049,0.21874105439429514,test_13_011
76,0.13273131847381592,0.00619387486949563,0.546875,0.6597938144329897,0.4045788484422638,0.2544791625828204,0.2539740175905753,0.23711340206185566,0.6545520061753887,0.15520305301065918,test_13_012
77,0.1214999184012413,0.020304616540670395,0.5463917525773195,0.7729083665338645,0.5175512159933496,0.3828494260634706,0.3839695249941693,0.35856573705179284,0.6836926384425499,0.2451487548200378,test_13_013
78,0.1084427610039711,0.008371690288186073,0.4823529411764706,0.6772908366533864,0.47967382178967083,0.3001665671454163,0.2916018112353191,0.2549800796812749,0.6850773480951173,0.1746810768051295,test_13_014
79,0.1460314393043518,0.013806737028062344,0.4305555555555556,0.7346938775510204,0.45044882220463733,0.27279247989731586,0.2928943566393766,0.30612244897959184,0.6539838460365178,0.20019913654179117,test_13_015
80,0.13289186358451843,0.06459356099367142,0.8148148148148148,0.6,0.559964983937361,0.39031019603846023,0.457997311827957,0.4222222222222222,0.7594729754233185,0.3206663674009567,test_14_000
81,0.06412431597709656,0.011420785449445248,0.95,0.4878048780487805,0.2836562452519027,0.17370636968626918,0.2936135428752241,0.43373493975903615,0.6884338702181703,0.29859782322715817,test_14_001
82,0.0981082171201706,0.014430166222155094,0.8947368421052632,0.5801526717557252,0.2962537331411163,0.17562678460977946,0.32128872887814364,0.3939393939393939,0.6822021066958092,0.2687462844559248,test_14_002
83,0.09075908362865448,0.05398397147655487,0.9666666666666667,0.6185567010309279,0.5937468420826261,0.42784002808577865,0.4892162242012409,0.5154639175257731,0.8070032851231845,0.4159810748057652,test_14_003
84,0.04752475395798683,0.005186233203858137,0.7857142857142857,0.4666666666666667,0.5096581859658256,0.33436465872097715,0.3861640142621097,0.36666666666666664,0.7021101153590054,0.2574403756316353,test_14_004
