,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.11876218020915985,0.02744835615158081,1.0,0.5173927727119216,,0.5173927727119216,,,,0.4066694882925424,0.2672786163420782,0.34549263908054506,0.33497765953900643,0.7130283814483473,0.24143774695216558
