,map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq,img_names
547,0.36386895179748535,0.24041175842285156,0.9411764705882353,0.8031496062992126,0.7591253013841323,0.6220882433543437,0.6268973471741638,0.8346456692913385,0.7939387855285849,0.6626575690238582,TCGA-G9-6356-01Z-00-DX1_3_003
548,0.21452145278453827,0.10901179909706116,0.8125,0.8205128205128205,0.8616785338588958,0.6115483389942838,0.6098545362818465,0.8,0.7819980424687325,0.625598433974986,TCGA-G9-6356-01Z-00-DX1_4_000
549,0.18270844221115112,0.14596155285835266,0.7058823529411765,0.6296296296296297,0.5527016838262704,0.46775389177168275,0.47473830122843075,0.6788990825688074,0.81297796277314,0.5519299930753429,TCGA-G9-6356-01Z-00-DX1_4_001
550,0.17161716520786285,0.09302805364131927,0.6666666666666666,0.7368421052631579,0.7852781837831905,0.5471720818291216,0.5494989000244439,0.7368421052631579,0.7773962274135298,0.5728182728310219,TCGA-G9-6356-01Z-00-DX1_4_002
551,0.22200153768062592,0.19746257364749908,0.8571428571428571,0.7903225806451613,0.6389187078989236,0.5424557385713027,0.5531769528581189,0.7619047619047619,0.8113124348310938,0.6181428074903572,TCGA-G9-6356-01Z-00-DX1_4_003
552,0.20417042076587677,0.14770478010177612,0.6896551724137931,0.725,0.33720840710722133,0.3375403580862929,0.3392335452826946,0.7317073170731707,0.7855152160732521,0.5747672312731114,TCGA-G9-6356-01Z-00-DX1_4_004
553,0.25128641724586487,0.14540065824985504,0.7727272727272727,0.8543689320388349,0.7246846592655667,0.4968206240449549,0.5029789419619928,0.7692307692307693,0.794568456435743,0.6112065049505716,TCGA-G9-6356-01Z-00-DX1_4_005
554,0.05610561743378639,0.0,1.0,0.18181818181818182,0.36119615818641965,0.27816156774284506,0.27816156774284506,0.16666666666666666,0.6646281563325424,0.11077135938875705,TCGA-G9-6356-01Z-00-DX1_6_000
555,0.1111111119389534,0.1111111119389534,0.5,0.2,0.15900642672557938,0.14240218380345768,0.14240218380345768,0.1951219512195122,0.7574954733192629,0.14780399479400252,TCGA-G9-6356-01Z-00-DX1_6_001
556,0.2013201266527176,0.09020902961492538,0.75,0.5714285714285714,0.32898892719807626,0.2420408163265306,0.2640550623954715,0.5,0.804680814736784,0.402340407368392,TCGA-G9-6356-01Z-00-DX1_6_002
557,0.10363037139177322,0.050000011920928955,0.6666666666666666,0.24,0.16931897636457394,0.10575164469194442,0.10575164469194442,0.24,0.6369317696661725,0.15286362471988138,TCGA-G9-6356-01Z-00-DX1_6_003
558,0.13531352579593658,0.06930693238973618,0.6666666666666666,0.375,0.41394932933448886,0.2186649384316267,0.24131944444444445,0.47058823529411764,0.7492610511217072,0.35259343582197983,TCGA-G9-6356-01Z-00-DX1_6_004
559,0.15484048426151276,0.09763476997613907,1.0,0.2857142857142857,0.21215620095887272,0.08549011616058691,0.08803556426771213,0.2857142857142857,0.7304121974490387,0.20868919927115392,TCGA-G9-6356-01Z-00-DX1_6_005
560,0.1666666567325592,0.1666666567325592,0.3333333333333333,0.17142857142857143,0.21508310028630287,0.15438776336022014,0.15438776336022014,0.1111111111111111,0.7014666198187485,0.07794073553541649,TCGA-G9-6356-01Z-00-DX1_6_006
561,0.3580858111381531,0.3333333432674408,1.0,0.08695652173913043,0.1636881281486693,0.08949392401169051,0.09262512376632917,0.17391304347826086,0.7914747710528294,0.13764778627005728,TCGA-G9-6356-01Z-00-DX1_6_007
562,0.1608910858631134,0.125,0.6666666666666666,0.2727272727272727,0.23517457449447698,0.11195815670723369,0.11688685697829296,0.2727272727272727,0.7223354200879807,0.1970005691149038,TCGA-G9-6356-01Z-00-DX1_6_008
563,0.14974547922611237,0.11726271361112595,0.5094339622641509,0.7019867549668874,0.6646678708976952,0.5804347067648188,0.5865096435245584,0.75,0.7858859522292463,0.5894144641719348,TCGA-G9-6367-01Z-00-DX1_1_000
564,0.10769804567098618,0.07125978171825409,0.345679012345679,0.782608695652174,0.6627846020789904,0.6574401664932362,0.6668784029038113,0.8516746411483254,0.7796607975700016,0.6640173299878482,TCGA-G9-6367-01Z-00-DX1_1_001
565,0.12112691253423691,0.09527330100536346,0.43333333333333335,0.7317073170731707,0.7365617254127379,0.6511216670711834,0.6578630175836642,0.8242424242424242,0.8118958093108977,0.6691989700986792,TCGA-G9-6367-01Z-00-DX1_1_002
566,0.11517153680324554,0.0783180221915245,0.3972602739726027,0.8066298342541437,0.8302251580772904,0.7026279863481228,0.7070858457355965,0.8306010928961749,0.8093272714788268,0.6722281162009928,TCGA-G9-6367-01Z-00-DX1_1_003
567,0.2236056625843048,0.1439313441514969,0.5066666666666667,0.7537688442211056,0.6485166680688668,0.6862563627950024,0.697173448902202,0.8557213930348259,0.8228211392516057,0.7041056514988865,TCGA-G9-6367-01Z-00-DX1_1_004
568,0.29094022512435913,0.23358607292175293,0.618421052631579,0.8994082840236687,0.8233168025379651,0.7640198802488944,0.7640198802488944,0.9122807017543859,0.805704696415683,0.7350288458529037,TCGA-G9-6367-01Z-00-DX1_1_005
569,0.1509372889995575,0.09077202528715134,0.5,0.8131868131868132,0.7356245539963221,0.6578620646843379,0.6589027242272928,0.8043478260869565,0.7982820162451014,0.6420964043710599,TCGA-G9-6367-01Z-00-DX1_1_006
570,0.1873827874660492,0.11982990056276321,0.7083333333333334,0.7700534759358288,0.6069529879950045,0.6358745773132493,0.6405653887047345,0.8342245989304813,0.8055994447074843,0.6720508736597196,TCGA-G9-6367-01Z-00-DX1_1_007
571,0.22115252912044525,0.17771413922309875,0.6712328767123288,0.8111111111111111,0.7956204379410017,0.7350306292270103,0.7342332690522105,0.8950276243093923,0.8131036110416073,0.727750193307958,TCGA-G9-6367-01Z-00-DX1_1_008
572,0.14736731350421906,0.10996206104755402,0.4411764705882353,0.8343558282208589,0.7604402064935891,0.6730730930093607,0.6803362028062089,0.8727272727272727,0.8061570735341163,0.7035552641752287,TCGA-G9-6367-01Z-00-DX1_1_009
573,0.38197019696235657,0.10424109548330307,0.5535714285714286,0.7943262411347518,0.8091762252145296,0.7125772111972664,0.7125772111972664,0.8873239436619719,0.7942213962266317,0.7047316614405323,TCGA-G9-6367-01Z-00-DX1_1_010
