,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.38661783933639526,0.2706896960735321,0.9050361766945926,0.773433473234666,0.7163103137544032,0.7391670018649212,0.14450867052023122,0.2807377049180328,,0.7109854378475449,0.5690247619482027,0.5742221995211134,0.7479874143024489,0.7972065404155319,0.6006678521959834
