,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.2413133829832077,0.1002245619893074,0.8075901328273245,0.5810684161199625,0.0,0.5511583011583011,0.46036944844753047,0.36215639178009074,,0.5623930670014381,0.3322567071404004,0.3474308013091517,0.5210718076425622,0.6889048914970026,0.3632560064806143
