,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.2739493250846863,0.1387871652841568,0.8146539646959933,0.7231283557896869,0.1569377990430622,0.5017098192476795,0.6068917018284107,0.4873388581952118,,0.5421055014060576,0.4908411344557418,0.5215486758566472,0.5807260847898726,0.7511857278369078,0.44017281508901773
