,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.23444832861423492,0.09944367408752441,1.0,0.523111288392501,,0.523111288392501,,,,0.533759680799559,0.38972051434978777,0.41448798048473795,0.4171581851725621,0.7516278181044985,0.3201223117537457
