,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.10628213733434677,0.03793976455926895,0.8397768801692633,0.6541131078445763,0.5908826555719591,0.5569848986791722,0.02878684030157642,0.0,,0.5603620280597824,0.3973422955274023,0.41068035799657643,0.4786699375453766,0.7154994673971656,0.3630980006110125
