,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.09721703827381134,0.028569726273417473,0.7161939313984169,0.668881933624719,0.44369517821832377,0.4224078893302287,0.4430131615793895,0.0,0.0,0.625937274801382,0.4526321170021044,0.47637675708775734,0.4989596941150902,0.7099853120287973,0.36854103897868695
