,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.30631789565086365,0.1135990247130394,1.0,0.6453682766084923,,0.6453682766084923,,,,0.6582447086538995,0.4856985654043997,0.5206199606558295,0.555075998969859,0.7585390382166359,0.4277300096501678
