,map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq,img_names
105,0.18835456669330597,0.0066006602719426155,0.7272727272727273,0.4074074074074074,0.2615239723018163,0.1535845908529309,0.2271367029497846,0.2545454545454545,0.6825874596915349,0.17374953519420885,test_3_002
106,0.17371736466884613,0.1026102676987648,1.0,0.47761194029850745,0.34303427634616235,0.21700387313453048,0.35407332466155994,0.3582089552238806,0.7898842574078377,0.2829436145938523,test_3_003
107,0.1179737076163292,0.10281797498464584,0.7647058823529411,0.4857142857142857,0.1422180319638016,0.07783781618901085,0.2059046008721189,0.2857142857142857,0.750235231408819,0.21435292325966254,test_3_004
108,0.009350934997200966,0.0,0.0,0.5,0.4956056300472077,0.2777777777777778,0.2364502680166766,0.2777777777777778,0.685694399412556,0.1904706665034878,test_3_005
109,0.13201318681240082,0.04315667226910591,1.0,0.46875,0.37322867400029636,0.2349083609904084,0.34094322619405226,0.3076923076923077,0.7305643105196948,0.22478901862144457,test_3_006
110,0.04240923747420311,0.015181519091129303,0.9090909090909091,0.44,0.2910321488978354,0.1818584204331687,0.25707568227136096,0.27450980392156865,0.6754196027013699,0.18540930270233685,test_3_007
111,0.004033736884593964,0.004033736884593964,0.18181818181818182,0.5365853658536586,0.459531491076605,0.2706766917293233,0.25602276319949413,0.0975609756097561,0.6381395767580644,0.062257519683713604,test_3_008
112,0.287128746509552,0.01787678711116314,1.0,0.46875,0.2842708088162743,0.16902365720129198,0.2593064343824472,0.28125,0.7431609571658925,0.20901401920290727,test_3_009
113,0.032122738659381866,0.011315417475998402,0.7692307692307693,0.3939393939393939,0.30894779372578046,0.19220336762104437,0.2401999557060145,0.21212121212121213,0.6732195704274756,0.14280415130279786,test_3_010
114,0.1683168262243271,0.1683168262243271,0.4,0.5,0.5050609913041627,0.2396551724137931,0.20116003163722648,0.1,0.893938500000894,0.08939385000008941,test_3_011
115,0.0,0.0,0.0,0.32,0.2739981358117445,0.026962582538517976,0.026962582538517976,0.0,0.0,0.0,test_3_012
116,0.0,0.0,0.0,0.2857142857142857,0.6287553641322368,0.07186656855531028,0.07186656855531028,0.19047619047619047,0.6966261024114914,0.1326906861736174,test_3_013
117,0.0,0.0,0.0,0.5263157894736842,0.4982650933391637,0.13260706235912847,0.13260706235912847,0.10526315789473684,0.6766659900006767,0.07122799894743966,test_3_014
118,0.0,0.0,0.0,0.3333333333333333,0.525754883613224,0.04535703340484217,0.04535703340484217,0.15384615384615385,0.5476185000005477,0.08424900000008426,test_3_015
119,0.3561355471611023,0.022802282124757767,0.8888888888888888,0.45,0.1951433431793554,0.10874109673178668,0.2182568389464941,0.2926829268292683,0.8025281975407816,0.23488630171925315,test_4_000
120,0.08969564735889435,0.017381737008690834,0.8888888888888888,0.43902439024390244,0.3529909952503644,0.2127649990991532,0.31877922915658763,0.2926829268292683,0.7477051246203295,0.2188405242791208,test_4_001
121,0.09929688274860382,0.01914571411907673,0.9411764705882353,0.5230769230769231,0.36038514442410263,0.21759036144578314,0.33264707003698196,0.36923076923076925,0.7043061009158806,0.26005148341509443,test_4_002
122,0.06255394965410233,0.023102309554815292,0.8333333333333334,0.5714285714285714,0.34250040455194486,0.20649249286257113,0.3267930797433547,0.32558139534883723,0.7271233664408261,0.23673784023654804,test_4_003
123,0.3044004440307617,0.025371287018060684,1.0,0.3902439024390244,0.28330598886877867,0.17629209515822925,0.24177936886767434,0.2926829268292683,0.7059165352960426,0.2066097176476222,test_4_004
124,0.28032177686691284,0.008972772397100925,0.9285714285714286,0.45161290322580644,0.29698242147052833,0.17231989298681444,0.28371241673168096,0.25806451612903225,0.7522925802461499,0.19414002070868383,test_4_005
125,0.0604778453707695,0.0337367057800293,0.6666666666666666,0.5853658536585366,0.4936715508509618,0.34490246595509755,0.44566192490067924,0.34146341463414637,0.7871526154031553,0.2687838198937604,test_4_006
126,0.3588918447494507,0.0125666419044137,1.0,0.4489795918367347,0.3602731182060182,0.23389924438618367,0.2979046846892498,0.40816326530612246,0.6821133279946862,0.2784136032631372,test_4_007
127,0.17711549997329712,0.09218252450227737,0.8947368421052632,0.7037037037037037,0.6245923270190805,0.4827293754818813,0.530342361757359,0.4074074074074074,0.7412121020524901,0.30197530083619967,test_4_008
128,0.25698572397232056,0.1666666716337204,0.8,0.5882352941176471,0.6432040449523251,0.44913128309950756,0.4538790470372633,0.43137254901960786,0.7384364298147189,0.31854120501811406,test_4_009
129,0.09025879949331284,0.03969356045126915,0.7058823529411765,0.6181818181818182,0.42129173507907375,0.26600304161482097,0.34391842680262197,0.39285714285714285,0.7415228854903114,0.29131256215690804,test_4_010
130,0.039132487028837204,0.0,0.5555555555555556,0.3673469387755102,0.29525596216725875,0.17154162000746548,0.32214190603005516,0.2,0.589770345536679,0.1179540691073358,test_4_011
131,0.0513051301240921,0.0,0.5714285714285714,0.5833333333333334,0.34661128939975155,0.21898955975761117,0.31567514539976177,0.2916666666666667,0.5892758834973741,0.17187213268673412,test_4_012
132,0.05596809461712837,0.009746287018060684,0.4583333333333333,0.75,0.597048552405258,0.39225072929912486,0.44208794222506625,0.3939393939393939,0.6829876907462256,0.2690557569606343,test_4_013
133,0.030198020860552788,0.016336632892489433,0.4666666666666667,0.410958904109589,0.1624203116201609,0.09900662610751429,0.20566322949846136,0.1643835616438356,0.7581808132926483,0.12463246245906547,test_4_014
134,0.3491749167442322,0.002200220013037324,0.7272727272727273,0.41509433962264153,0.29422826319800877,0.17357117138158215,0.2558669947782246,0.3018867924528302,0.6365496669526833,0.1921659371932629,test_4_015
135,0.08380262553691864,0.01672167330980301,0.21212121212121213,0.6947368421052632,0.40213951413407,0.21731748726655348,0.21760265355141256,0.2708333333333333,0.6377208346951144,0.17271605939659349,test_5_000
136,0.1582110971212387,0.021683169528841972,0.4375,0.6808510638297872,0.42728817672896063,0.2521083796877804,0.27717992557578197,0.29473684210526313,0.685329515422893,0.20199185717727372,test_5_001
137,0.1337970495223999,0.03381073474884033,0.6,0.6481481481481481,0.3389136904683102,0.20246720187977285,0.25428114414753483,0.3888888888888889,0.6761927880563001,0.2629638620218945,test_5_002
138,0.06575657427310944,0.008250825107097626,0.6666666666666666,0.5454545454545454,0.5272727271822859,0.14948453608247422,0.14803180524197507,0.26865671641791045,0.6389639984216176,0.1716619697252107,test_5_003
