,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.3728468418121338,0.26933997869491577,0.7735995047972763,0.8015480221783947,0.6075616758308598,0.5140715251321125,0.46598652550529357,0.11247296322999278,0.44894204231830726,0.7695704707202713,0.6670896308479621,0.6815253595450792,0.7356946879505801,0.8232158357999498,0.6155334582704176
