,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.06051938608288765,0.004042132757604122,0.16630381347004705,0.5822650227974402,0.0,0.35529907198003585,0.004970253784170495,0.005107755723822752,0.0,0.6391048988960129,0.3343934833861632,0.3366816655379735,0.4850876330538829,0.6384443457083793,0.3169892177444867
