,map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq
570,0.34468233585357666,0.20765995979309082,0.9852941176470589,0.7472527472527473,0.7997543751755244,0.6629289840299014,0.6617850430835786,0.7759562841530054,0.7793939496263372,0.6047756330433873
571,0.24426987767219543,0.16389477252960205,0.8260869565217391,0.7340425531914894,0.6157098007426609,0.5847662835249042,0.5879880471546317,0.631578947368421,0.7779190583896831,0.4913173000355893
572,0.21591222286224365,0.1076088473200798,0.875,0.64,0.7145590378845992,0.6463593966640057,0.645506480218281,0.7466666666666667,0.7805251744915847,0.5827921302870499
573,0.19837094843387604,0.10228609293699265,0.9411764705882353,0.7906976744186046,0.3810030951467035,0.5404427772381686,0.5342293593995462,0.6589595375722543,0.7794103500050523,0.5135998838183582
574,0.5285778641700745,0.46377140283584595,0.8888888888888888,0.6666666666666666,0.6152833184625554,0.5240151464824288,0.5846757010142334,0.6428571428571429,0.7561698937545769,0.4861092174136566
575,0.09563099592924118,0.03465346619486809,0.5,0.4444444444444444,0.6333450765970872,0.46212760433569156,0.4721822338894064,0.43243243243243246,0.7305447750390184,0.3159112540709269
576,0.4165569841861725,0.2807353138923645,0.9444444444444444,0.7659574468085106,0.7510989892266613,0.6326928281461435,0.6316266151430987,0.7346938775510204,0.7645869374210799,0.5617373417787526
577,0.11683168262243271,0.07920791953802109,0.6153846153846154,0.6666666666666666,0.46920043737469097,0.5348837209302325,0.5348837209302325,0.46153846153846156,0.7942378598448034,0.36657131992837083
578,0.3211633563041687,0.1683168262243271,0.8461538461538461,0.6046511627906976,0.6021577882534916,0.4127634660421546,0.44427920810484245,0.5909090909090909,0.7633573225599303,0.4510747815126861
579,0.39849627017974854,0.3680882453918457,0.8823529411764706,0.8292682926829268,0.6015049589034139,0.7059926304221346,0.7059926304221346,0.7619047619047619,0.8312228129682695,0.6333126194043958
580,0.29145509004592896,0.149794802069664,0.9230769230769231,0.6842105263157895,0.5830030537137612,0.5682042601213148,0.5682042601213148,0.5641025641025641,0.7876046437101669,0.4442897990159916
581,0.2933168411254883,0.11255862563848495,1.0,0.9,0.7669087408886645,0.6202405522738595,0.6497366440933032,0.7142857142857143,0.7711109513415169,0.5507935366725121
582,0.2261551022529602,0.08474082499742508,1.0,0.6190476190476191,0.6391823732243381,0.3881795318243374,0.401577165388077,0.6046511627906976,0.77330675003704,0.4675808256037916
583,0.14443068206310272,0.12066831439733505,0.875,0.5,0.6056889797050891,0.5472936030617824,0.5226552302815588,0.42424242424242425,0.7932776540081765,0.3365420350337719
584,0.4341203272342682,0.3621477484703064,1.0,0.8,0.795532390131768,0.6675854004844233,0.6675854004844233,0.75,0.8351807759227159,0.626385581942037
