,map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq,img_names
119,0.0,0.0,0.0,0.6,0.5860495614793851,0.439382598146762,0.46308462162086605,0.5915492957746479,0.7057310335760699,0.41747469591823855,test_3_009
120,0.0,0.0,0.0,0.6268656716417911,0.6097463489435897,0.36177511769643445,0.38555701959450844,0.5074626865671642,0.7013707981914573,0.3559195095299933,test_3_010
121,0.0,0.0,0.0,0.25,0.8591549288211664,0.13503043718871058,0.13503043718871058,0.23529411764705882,0.7785110215871441,0.18317906390285743,test_3_011
122,0.0,0.0,0.0,0.4444444444444444,0.7037399646164597,0.27873429502094,0.26652202937249664,0.35714285714285715,0.6970431589414282,0.24894398533622436,test_3_012
123,0.0,0.0,0.0,0.43478260869565216,0.5119270971557419,0.16772040744643485,0.18167972149695388,0.3333333333333333,0.7302264418834172,0.24340881396113906,test_3_013
124,0.0,0.0,0.0,0.47058823529411764,0.7810536487283453,0.3007071082992185,0.3007071082992185,0.35294117647058826,0.6563741203251211,0.2316614542323957,test_3_014
125,0.0,0.0,0.0,0.3076923076923077,0.8964646453327466,0.10625561209218796,0.10625561209218796,0.15384615384615385,0.8621545263166517,0.1326391578948695,test_3_015
126,0.02777777798473835,0.02777777798473835,0.058823529411764705,0.7083333333333334,0.6006181377217592,0.5132393982710503,0.5578300535323834,0.76,0.7494290125406771,0.5695660495309146,test_4_000
127,0.0,0.0,0.0,0.8163265306122449,0.5363656742162098,0.630015528728147,0.6492836676217765,0.7755102040816326,0.7831975309511252,0.6073776770641379,test_4_001
128,0.013531352393329144,0.0,0.1111111111111111,0.6101694915254238,0.449641953748804,0.34118952358538146,0.4052421891381841,0.5901639344262295,0.7281294421434549,0.429715736346957,test_4_002
129,0.008580857887864113,0.0,0.13333333333333333,0.6382978723404256,0.6225524475415638,0.45899550941112777,0.49544759521823745,0.64,0.7370074192311388,0.47168474830792884,test_4_003
130,0.0,0.0,0.0,0.7169811320754716,0.581639368225694,0.5589491941283472,0.5837059560007154,0.6909090909090909,0.7430243434949315,0.5133622736874073,test_4_004
131,0.044476188719272614,0.044476188719272614,0.08,0.7142857142857143,0.578875116873667,0.5314842855560069,0.5751956803817337,0.6,0.7385506880457428,0.44313041282744564,test_4_005
132,0.0,0.0,0.0,0.6486486486486487,0.8346227737247717,0.6240461113817178,0.6240461113817178,0.6486486486486487,0.7981612675444995,0.517726227596432,test_4_006
133,0.0,0.0,0.05555555555555555,0.5901639344262295,0.5058074760785027,0.415538051793506,0.44046991723753137,0.5901639344262295,0.7251344226053672,0.42794818383267574,test_4_007
134,0.0,0.0,0.07692307692307693,0.5416666666666666,0.6908752808520139,0.47056938850238006,0.4673801768264309,0.4897959183673469,0.7687965238135778,0.3765533994188952,test_4_008
135,0.1683168262243271,0.0,0.07142857142857142,0.6363636363636364,0.6804881496169021,0.4654960150327221,0.490730875772427,0.5454545454545454,0.7928239565912825,0.4324494308679722,test_4_009
