,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.15851040184497833,0.07815047353506088,0.8191789407709182,0.6661795407098121,0.5438539553752535,0.637290061428115,0.0036601307189542483,0.0,0.0,0.606002466192922,0.4960212331766008,0.505758550973958,0.5708218492696,0.7541963863633361,0.44266115883002716
