,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.06625587493181229,0.036936018615961075,0.2647342995169082,0.6012198663955852,0.03642231443061319,0.4648318042813456,0.01654898499558694,0.0,0.0,0.5101682035468385,0.3620860344896242,0.4153024100202577,0.4126517895077836,0.7286116312610437,0.30761458239965067
