,map_50,map_75,acc,f1,dice,aji,aji_plus,dq,sq,pq
0,0.3333333432674408,0.0,0.16666666666666666,0.3870967741935484,0.2635684336215228,0.16523460344594898,0.16523460344594898,0.25806451612903225,0.5917958861970156,0.15272151901858466
1,0.0,0.0,0.0,0.5,0.3643310154837372,0.17466344494304453,0.17466344494304453,0.16666666666666666,0.538350410121816,0.08972506835363599
2,0.3333333432674408,0.0,0.125,0.5714285714285714,0.4293116209949845,0.21181434599156118,0.21181434599156118,0.27586206896551724,0.6250281680833859,0.1724215636092099
3,0.0,0.0,0.0,0.2222222222222222,0.357747089844715,0.10147288842544316,0.10147288842544316,0.1111111111111111,0.5808714303803278,0.06454127004225865
4,0.0,0.0,0.2,0.4166666666666667,0.34521267858658183,0.14547437295528898,0.14547437295528898,0.16666666666666666,0.5390599301541806,0.08984332169236343
5,0.0,0.0,0.0,0.45454545454545453,0.404034680092705,0.18279808867651962,0.18279808867651962,0.18181818181818182,0.5872766161804398,0.10677756657826179
6,0.0,0.0,0.0,0.125,0.29680791486387864,0.19854485448544854,0.19854485448544854,0.125,0.7016513877558038,0.08770642346947548
7,0.0,0.0,0.0,0.46153846153846156,0.4087193460218835,0.1440439103990506,0.1440439103990506,0.35714285714285715,0.5595751678807946,0.19984827424314094
8,0.0,0.0,0.0,0.5333333333333333,0.569401252657816,0.311731843575419,0.311731843575419,0.45161290322580644,0.5620690506960111,0.25383763579819857
9,0.0,0.0,0.0,0.5,0.5896742325544309,0.20851976137211037,0.20851976137211037,0.2,0.5907999946297918,0.11815999892595837
10,0.0,0.0,0.0,0.32,0.4516212879035921,0.17601890135853515,0.17601890135853515,0.16,0.6202379080486606,0.0992380652877857
11,0.0,0.0,0.0,0.6666666666666666,0.6341704923650117,0.364010989010989,0.364010989010989,0.4,0.6439355388961989,0.2575742155584796
12,0.3333333432674408,0.0,0.0,0.6341463414634146,0.6343637789164075,0.36795851528384277,0.36795851528384277,0.4878048780487805,0.623263858742566,0.30403115060612973
13,0.0,0.0,0.0,0.6451612903225806,0.6935735084517116,0.4213063942142119,0.4213063942142119,0.6470588235294118,0.6132241140581752,0.3967920738023487
14,0.2211221158504486,0.0,0.125,0.64,0.6692930152609355,0.2587320815667272,0.2587320815667272,0.46153846153846156,0.577906718420145,0.2667261777323746
15,0.0,0.0,0.0,0.6666666666666666,0.6389783372131521,0.40413128881003674,0.4194290976058932,0.5945945945945946,0.623918725234621,0.37097870149085577
16,0.1683168262243271,0.0,0.0,0.4,0.5992362674435292,0.18898590818708394,0.18898590818708394,0.38461538461538464,0.668228262053007,0.2570108700203873
17,0.0,0.0,0.0,0.46153846153846156,0.5845035416743972,0.3122829358647835,0.3122829358647835,0.4,0.6295953004510486,0.25183812018041946
18,0.14741474390029907,0.0,0.375,0.64,0.5333592182402537,0.3610874070462026,0.3610874070462026,0.46153846153846156,0.5872354765255188,0.2710317583963933
19,0.0,0.0,0.0,0.3,0.4996656636158755,0.15380302747150065,0.15380302747150065,0.1,0.6730455789480415,0.06730455789480415
20,0.0,0.0,0.0,0.42105263157894735,0.4961589845945091,0.1642469385178639,0.1642469385178639,0.3157894736842105,0.6410700566944253,0.20244317579823956
21,0.13531354069709778,0.0,0.23076923076923078,0.8387096774193549,0.7209450018136739,0.43584784010315925,0.43584784010315925,0.625,0.623273192014001,0.3895457450087506
22,0.1666666716337204,0.0,0.07692307692307693,0.6341463414634146,0.43938420272025414,0.2989813330575521,0.2989813330575521,0.3902439024390244,0.5909947434954921,0.23063209502263107
23,0.0,0.0,0.0,0.5555555555555556,0.5025399578116045,0.14535585042219543,0.14535585042219543,0.3157894736842105,0.606217659368346,0.19143715559000402
24,0.0,0.0,0.0,0.5,0.3491549955153397,0.189696867442776,0.189696867442776,0.1,0.7179254683662716,0.07179254683662716
25,0.0,0.0,0.0,0.26666666666666666,0.8487273890109288,0.47148514851485146,0.47148514851485146,0.625,0.7624384118283725,0.4765240073927328
26,0.0,0.0,0.0,0.45454545454545453,0.5644030035015758,0.2821059537477448,0.2821059537477448,0.2727272727272727,0.5656424657995442,0.15426612703623932
27,0.0,0.0,0.0,0.6285714285714286,0.550918900668061,0.3359477124183007,0.3359477124183007,0.2857142857142857,0.6471063055259312,0.18488751586455177
28,0.0,0.0,0.0,0.5806451612903226,0.5803057234063169,0.328634238258078,0.33736160358926115,0.6666666666666666,0.6505257988596352,0.4336838659064235
29,0.1666666716337204,0.0,0.0,0.35294117647058826,0.7026572484522944,0.24058750517170047,0.24058750517170047,0.5263157894736842,0.618853691146716,0.32571246902458734
