,map_50,map_75,acc,f1,0,1,2,3,4,dice,aji,aji_plus,dq,sq,pq
0,0.17463639378547668,0.10047508776187897,0.5739890572919942,0.7003303237172429,0.45924578464982857,0.36621543778801846,0.005106600280863015,0.0,0.0,0.7593749933928733,0.5067290394284174,0.5162761300096441,0.675978791654679,0.7591635979522388,0.516870910768934
