,dice,aji,0,1,average_dice,average_aji,average_map,average_map50
TCGA-2Z-A9JG-01Z-00-DX1_4_000.png,0.39949191145827995,0.30909603325583035,0.36606879337819365,0.6917304087388143,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_001.png,0.6102322929853148,0.4727013612462529,0.507026258366149,0.8529507556018759,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_002.png,0.6713947990306837,0.5309819446943794,0.5806011315417255,0.926980198019802,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_003.png,0.6250424159950783,0.5870164859837065,0.6003570357035704,0.9221122112211221,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_004.png,0.6256080902819237,0.539577253029097,0.49803630363036305,0.8259900990099011,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_005.png,0.6086347724478731,0.5195621499123445,0.5254877818608928,0.8326732673267326,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_006.png,0.5606715705384729,0.39481409001956946,0.6191571176348404,0.9832920792079208,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_007.png,0.559514815735761,0.3674040884906189,0.3401368655662559,0.5871737173717373,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_008.png,0.762379966084153,0.6438356164383562,0.4436648664866487,0.688826025459689,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_009.png,0.8072257150208912,0.7394934439089992,0.575319753824122,0.9061386138613863,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_010.png,0.737337230913172,0.6422230204751885,0.46905779299734485,0.7107217300677436,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_011.png,0.7182750088229395,0.6451384239751112,0.5453612548941922,0.8414185900195372,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_012.png,0.7398018958197933,0.7298793836116239,0.5136306332358489,0.8195544554455446,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_013.png,0.7339242999687181,0.6017510053619303,0.6725915545659285,0.9540311173974545,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_014.png,0.5232324045634718,0.44506710619260653,0.38910641484316494,0.5873408769448373,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_015.png,0.7780238776733287,0.6609454405983316,0.5294648562600621,0.8000942951438001,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_016.png,0.758635987804581,0.639398158892241,0.6161925027089176,0.9149248258159149,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_017.png,0.6536585365757036,0.6555683122847302,0.5530439976571025,0.8031158461468267,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_018.png,0.7336501959702841,0.6672427336999215,0.5344792030745178,0.8444418971464943,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_019.png,0.7379710250170328,0.6999463998570663,0.5146972642839862,0.8169337882847943,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_020.png,0.7306894497806434,0.6059942624188435,0.6269070693042859,0.9248062737308214,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_021.png,0.5341921735631976,0.43037194712077076,0.4010625096123058,0.6108696583944109,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_022.png,0.7735020590510949,0.7776733384938627,0.5529530095866729,0.801980198019802,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_023.png,0.7480707799298648,0.705185012437811,0.5881633758356303,0.8756392122728758,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_024.png,0.7419148902925445,0.7078907178007806,0.49563461533325154,0.7778267233872472,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_025.png,0.7509288978014621,0.6912960998038649,0.5269940606385624,0.8910002842389502,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_026.png,0.7844534835842734,0.6750864319480703,0.5394187554791271,0.8429344496045903,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_027.png,0.7532884606758768,0.5581318801887137,0.5473934268426842,0.8284535596416784,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_028.png,0.686093461432718,0.49308809746954074,0.44656809101962835,0.6821550576110244,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
TCGA-2Z-A9JG-01Z-00-DX1_4_029.png,0.8010083421918187,0.6996559804557012,0.49854206849256355,0.7926492649264926,0.711131491307781,0.5491715417309766,0.3495626663559529,0.5800715522411691
