,dice,aji,0,1,average_dice,average_aji,average_map,average_map50
test_10.png,0.03752357631985958,0.0009287374099219482,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_11.png,0.14545177044067065,0.001746636753895,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_12.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_13.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_14.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_1.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_2.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_3.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_4.png,0.07285974498068379,0.0006209251785159888,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_5.png,0.08110848258633452,0.000519180847995385,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_6.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_7.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_8.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
test_9.png,0.0,0.0,0.0,0.0,0.024067398166253466,0.0002725342993091659,0.0,0.0
