,dice,aji,0,1,average_dice,average_aji,average_map,average_map50
test_0.png,0.8299351037497154,0.6630079825834543,0.62013201320132,0.9170792079207921,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1.png,0.8447576751860997,0.4976546794728613,0.6587046204620461,0.8861386138613861,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_10.png,0.9036650110933522,0.716352476983779,0.3206270627062706,0.39603960396039606,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_100.png,0.661418063014702,0.6288796850232653,0.36216686412230964,0.5743780147245493,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1000.png,0.7367988252136976,0.6434966426262124,0.42191198515455935,0.776049033474776,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1001.png,0.7710332102609748,0.6618584367661858,0.3872937293729373,0.5346534653465347,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1002.png,0.8045080187236636,0.6343130553656869,0.15990099009900993,0.7128712871287128,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1003.png,0.7266223811544528,0.6991761892107361,0.6173267326732673,0.900990099009901,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1004.png,0.6085657369760251,0.7270545890821836,0.4828194247996228,0.8712871287128713,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1005.png,0.7752180351509611,0.7379568884723524,0.593004871915763,0.900990099009901,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1006.png,0.9330449315767333,0.7948073701842546,0.6323702370237024,0.8415841584158416,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1007.png,0.7457180500531164,0.8152419632936128,0.46890599289684004,0.6347930946940848,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1008.png,0.6674707098456888,0.7034301293431398,0.33227773083466716,0.60617692204003,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1009.png,0.6649269474073767,0.7475468658465143,0.1455596195451206,0.2405251514162405,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_101.png,0.8753274256882725,0.7058101086443079,0.32924563884959923,0.6072607260726073,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1010.png,0.6017112082951811,0.7525962687253009,0.1735620836654363,0.24342762847713342,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1011.png,0.6637544802774452,0.836039603960396,0.23205646407824962,0.3304914564804422,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1012.png,0.6418115773917333,0.7469619534355479,0.6305507905943182,0.8159890237144014,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1013.png,0.708277841078793,0.7533237225692776,0.4971870314911676,0.7748724872487249,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1014.png,0.7198052009679113,0.77882797731569,0.48761188792177285,0.8432984745843005,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
test_1015.png,0.7893068327272679,0.6160193545599861,0.46290923302856596,0.6828532853285328,0.772228811236669,0.6359645918075802,0.314755787382812,0.5380685973434044
