,dice,aji,0,1,average_dice,average_aji,average_map,average_map50
test_fold1_0.png,0.7865759356391409,0.6696781812813699,0.11151515151515151,0.1622795612894623,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_1.png,0.6625551008981685,0.701509711865967,0.18668109887911868,0.27223899313008226,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_10.png,0.0,0.0,-1.0,-1.0,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_100.png,0.7710314556484965,0.6502431803764009,0.33824257425742577,0.4863861386138614,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_101.png,0.9229064038272282,0.3303398058252427,0.23600660066006598,0.4432343234323432,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_102.png,0.789704591928217,0.49660585490029696,0.18762376237623762,0.3355335533553355,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_103.png,0.8474840316486237,0.391705069124424,0.19166666666666665,0.30239273927392746,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_104.png,0.6102989104846681,0.48945902943516306,0.05058805880588059,0.10756075607560754,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_105.png,0.749315660513664,0.4862840558000187,0.06545261669024045,0.13224893917963224,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_106.png,0.8058862748641327,0.5828681500117934,0.3342270835122729,0.6012776041138136,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_107.png,0.7046073647146686,0.6385843431429121,0.2041674387139833,0.34757499840184286,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_108.png,0.8440646528322692,0.4621459694989107,0.2942844284428443,0.46354635463546356,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_109.png,0.7912455353148988,0.4831516848315168,0.12647764776477646,0.2637263726372637,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
test_fold1_11.png,0.864627253892112,0.47314495254529765,0.1687106504768124,0.34818481848184824,0.6987279342186332,0.5365944758144063,0.156242736061235,0.2684539205225231
