,dice,aji,0,1,average_dice,average_aji,average_map,average_map50
test_0.png,0.8075424398264928,0.37065291734624084,0.5322854785478548,0.8960396039603961,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_1.png,0.6308326247546494,0.1514920370755611,0.38335951264299356,0.5650872230080152,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_2.png,0.5825154619341759,0.24776751148505652,0.2423561999057048,0.44053512494106556,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_3.png,0.5883004672969889,0.32733735200172914,0.5123081355754623,0.8759625962596258,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_4.png,0.6657349929908111,0.304502591644289,0.43616400101548614,0.7375602944909876,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_5.png,0.6365788468719211,0.2957767204591161,0.3527227722772277,0.5420792079207921,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_6.png,0.6088343038155954,0.4166929495082719,0.7214014615747288,1.0,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_7.png,0.6906881566081504,0.4142321859519878,0.5141417328546041,0.7531739987185532,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_8.png,0.8085353574314822,0.5151974559976334,0.44996439117595965,0.5863991662324127,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_9.png,0.7977733533623629,0.3536154197080292,0.3153219265042212,0.48609574920000076,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_10.png,0.8458199798398348,0.4023320249365043,0.45170749217778927,0.614011401140114,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_11.png,0.8326736465515617,0.266404366036299,0.4032478247824782,0.6608160816081607,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_12.png,0.7516195259871311,0.2395221531618863,0.49790429042904294,0.7415605846298916,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
test_13.png,0.6235108866740131,0.3198884853445189,0.307978719117333,0.6188767594708189,0.668276731413521,0.30583803829908135,0.2567521848615861,0.46598292229004434
